00:12;BME280;25.89 ; 100975.30 ; 42.69 
00:12;BME280;25.86 ; 100967.47 ; 42.76 
00:12;BME280;25.85 ; 100971.19 ; 42.73 
00:12;BME280;25.85 ; 100964.92 ; 42.73 
00:12;BME280;25.87 ; 100971.06 ; 42.69 
00:13;BME280;25.87 ; 100971.06 ; 42.68 
00:13;BME280;25.86 ; 100974.75 ; 42.14 
00:13;BME280;25.85 ; 100973.91 ; 42.75 
00:13;BME280;25.83 ; 100970.52 ; 42.74 
00:13;BME280;25.87 ; 100973.77 ; 42.71 
00:13;BME280;25.87 ; 100974.61 ; 42.68 
00:14;BME280;25.91 ; 100971.56 ; 42.62 
00:14;BME280;25.92 ; 100975.97 ; 42.55 
00:14;BME280;25.92 ; 100967.84 ; 42.50 
00:14;BME280;25.94 ; 100972.11 ; 42.62 
00:14;BME280;25.95 ; 100970.25 ; 41.82 
00:14;BME280;25.95 ; 100972.95 ; 42.43 
00:15;BME280;25.94 ; 100965.84 ; 42.39 
00:15;BME280;25.94 ; 100972.11 ; 42.39 
00:15;BME280;25.95 ; 100970.25 ; 42.39 
00:15;BME280;25.94 ; 100973.97 ; 42.41 
00:15;BME280;25.93 ; 100974.98 ; 42.45 
00:15;BME280;25.94 ; 100971.27 ; 41.86 
00:16;BME280;25.97 ; 100970.96 ; 42.37 
00:16;BME280;25.96 ; 100971.94 ; 42.31 
00:16;BME280;25.97 ; 100971.81 ; 42.29 
00:16;BME280;25.97 ; 100966.39 ; 41.82 
00:16;BME280;25.96 ; 100971.94 ; 42.32 
00:16;BME280;25.98 ; 100969.95 ; 42.29 
00:17;BME280;25.98 ; 100967.23 ; 42.14 
00:17;BME280;25.97 ; 100969.09 ; 42.22 
00:17;BME280;25.97 ; 100969.09 ; 42.22 
00:17;BME280;25.97 ; 100971.81 ; 42.24 
00:17;BME280;25.96 ; 100971.94 ; 42.21 
00:17;BME280;25.94 ; 100971.27 ; 42.26 
00:18;BME280;25.93 ; 100969.57 ; 42.33 
00:18;BME280;25.94 ; 100971.27 ; 41.86 
00:18;BME280;25.94 ; 100971.27 ; 42.30 
00:18;BME280;25.95 ; 100970.25 ; 42.31 
00:18;BME280;25.93 ; 100967.71 ; 42.28 
00:18;BME280;25.94 ; 100973.97 ; 42.14 
00:19;BME280;25.92 ; 100963.31 ; 42.27 
00:19;BME280;25.92 ; 100967.84 ; 42.31 
00:19;BME280;25.93 ; 100965.00 ; 42.76 
00:19;BME280;25.93 ; 100961.45 ; 42.24 
00:19;BME280;25.93 ; 100970.42 ; 42.25 
00:19;BME280;25.91 ; 100975.13 ; 42.25 
00:20;BME280;25.91 ; 100969.70 ; 42.27 
00:20;BME280;25.92 ; 100967.84 ; 42.25 
00:20;BME280;25.92 ; 100967.84 ; 42.25 
00:20;BME280;25.93 ; 100966.86 ; 42.07 
00:20;BME280;25.93 ; 100969.57 ; 42.26 
00:20;BME280;25.91 ; 100966.15 ; 42.29 
00:21;BME280;25.89 ; 100967.16 ; 42.26 
00:21;BME280;25.91 ; 100968.86 ; 42.28 
00:21;BME280;25.89 ; 100960.90 ; 42.21 
00:21;BME280;25.87 ; 100969.20 ; 42.26 
00:21;BME280;25.88 ; 100962.77 ; 42.28 
00:21;BME280;25.88 ; 100970.05 ; 42.34 
00:22;BME280;25.88 ; 100962.77 ; 42.25 
00:22;BME280;25.90 ; 100968.02 ; 42.28 
00:22;BME280;25.89 ; 100963.61 ; 41.54 
00:22;BME280;25.91 ; 100967.00 ; 42.18 
00:22;BME280;25.87 ; 100971.91 ; 42.24 
00:22;BME280;25.88 ; 100973.59 ; 42.21 
00:23;BME280;25.89 ; 100969.88 ; 42.25 
00:23;BME280;25.86 ; 100964.77 ; 42.27 
00:23;BME280;25.86 ; 100964.77 ; 42.29 
00:23;BME280;25.87 ; 100962.94 ; 42.26 
00:23;BME280;25.88 ; 100972.75 ; 42.25 
00:23;BME280;25.88 ; 100964.63 ; 42.27 
00:24;BME280;25.88 ; 100968.18 ; 42.23 
00:24;BME280;25.88 ; 100970.89 ; 42.54 
00:24;BME280;25.85 ; 100973.91 ; 42.30 
00:24;BME280;25.83 ; 100970.52 ; 42.31 
00:24;BME280;25.84 ; 100971.36 ; 42.33 
00:24;BME280;25.83 ; 100964.25 ; 42.99 
00:25;BME280;25.84 ; 100966.79 ; 42.24 
00:25;BME280;25.82 ; 100968.81 ; 42.27 
00:25;BME280;25.82 ; 100971.53 ; 42.31 
00:25;BME280;25.82 ; 100966.11 ; 41.85 
00:25;BME280;25.82 ; 100968.81 ; 42.34 
00:25;BME280;25.82 ; 100974.23 ; 42.31 
00:26;BME280;25.80 ; 100970.81 ; 42.31 
00:26;BME280;25.81 ; 100969.80 ; 42.30 
00:26;BME280;25.82 ; 100973.36 ; 41.88 
00:26;BME280;25.83 ; 100965.09 ; 42.25 
00:26;BME280;25.82 ; 100966.11 ; 42.26 
00:26;BME280;25.83 ; 100969.67 ; 41.56 
00:27;BME280;25.82 ; 100965.23 ; 41.94 
00:27;BME280;25.83 ; 100973.22 ; 42.24 
00:27;BME280;25.82 ; 100966.11 ; 42.27 
00:27;BME280;25.82 ; 100963.41 ; 42.23 
00:27;BME280;25.81 ; 100967.09 ; 42.22 
00:27;BME280;25.81 ; 100961.67 ; 42.23 
00:28;BME280;25.82 ; 100968.81 ; 42.21 
00:28;BME280;25.83 ; 100965.09 ; 42.22 
00:28;BME280;25.82 ; 100968.81 ; 42.01 
00:28;BME280;25.84 ; 100966.79 ; 42.14 
00:28;BME280;25.84 ; 100968.66 ; 42.18 
00:28;BME280;25.84 ; 100974.07 ; 42.17 
00:29;BME280;25.84 ; 100966.79 ; 42.18 
00:29;BME280;25.82 ; 100971.53 ; 42.16 
00:29;BME280;25.81 ; 100966.25 ; 42.21 
00:29;BME280;25.80 ; 100965.40 ; 41.68 
00:29;BME280;25.80 ; 100965.40 ; 42.03 
00:29;BME280;25.82 ; 100967.94 ; 42.21 
00:30;BME280;25.80 ; 100970.81 ; 42.22 
00:30;BME280;25.81 ; 100972.52 ; 42.18 
00:30;BME280;25.79 ; 100969.13 ; 42.21 
00:30;BME280;25.80 ; 100969.97 ; 42.18 
00:30;BME280;25.80 ; 100969.97 ; 42.21 
00:30;BME280;25.82 ; 100976.06 ; 42.17 
00:31;BME280;25.79 ; 100971.83 ; 42.24 
00:31;BME280;25.81 ; 100977.92 ; 42.17 
00:31;BME280;25.80 ; 100968.11 ; 42.16 
00:31;BME280;25.80 ; 100976.23 ; 42.16 
00:31;BME280;25.81 ; 100977.08 ; 42.14 
00:31;BME280;25.80 ; 100970.81 ; 42.14 
00:32;BME280;25.79 ; 100966.41 ; 42.15 
00:32;BME280;25.80 ; 100975.39 ; 42.18 
00:32;BME280;25.79 ; 100968.27 ; 41.91 
00:32;BME280;25.79 ; 100968.27 ; 42.18 
00:32;BME280;25.79 ; 100974.54 ; 42.17 
00:32;BME280;25.80 ; 100976.23 ; 42.13 
00:33;BME280;25.80 ; 100973.52 ; 42.17 
00:33;BME280;25.80 ; 100972.67 ; 42.18 
00:33;BME280;25.79 ; 100974.54 ; 42.17 
00:33;BME280;25.77 ; 100970.27 ; 42.19 
00:33;BME280;25.77 ; 100972.98 ; 42.09 
